moisture,temp,humidity,rainfall,time_of_day,pump
28.9,28.7,55.0,0,16,0
12.6,30.6,51.1,0,3,1
33.7,34.6,59.0,1,4,0
21.2,30.6,53.1,0,17,1
24.3,36.3,54.1,0,12,0
35.6,28.0,46.4,0,19,0
14.7,27.0,62.3,0,10,1
13.8,39.7,71.6,1,22,0
20.3,29.4,46.5,0,19,1
33.3,26.8,41.0,0,0,0
12.8,25.0,55.2,1,11,0
5.0,36.3,54.7,0,12,1
21.4,30.6,66.7,0,3,1
29.4,31.0,42.7,0,11,0
34.6,31.4,49.6,1,5,0
21.3,36.1,33.5,0,12,1
21.7,31.3,68.7,0,13,1
34.2,41.4,57.5,0,11,0
10.0,32.5,50.4,0,20,1
21.9,36.2,41.8,1,19,0
26.5,35.2,42.7,0,1,0
28.6,31.9,59.1,1,21,0
20.9,29.7,43.9,0,11,1
25.3,33.3,56.0,1,5,0
5.1,34.0,75.4,1,21,0
19.7,29.7,51.5,0,3,1
28.6,32.7,45.4,0,23,0
17.1,36.9,58.8,1,0,0
25.5,40.3,42.7,1,7,0
28.6,35.4,72.2,0,7,0
22.3,39.5,69.0,0,20,0
26.4,29.5,53.4,1,11,0
17.3,34.8,46.0,0,3,1
23.3,37.4,50.7,0,15,0
29.9,28.4,52.0,1,13,0
26.3,30.1,58.8,1,13,0
20.3,39.0,65.4,1,1,0
26.8,28.1,44.6,0,16,0
30.7,26.6,65.1,1,23,0
8.6,38.1,61.2,0,7,1
34.3,36.8,49.9,0,6,0
22.3,33.7,44.1,0,12,0
28.4,31.8,56.2,1,10,0
34.6,30.2,44.4,0,18,0
14.0,33.1,65.2,1,18,0
19.3,38.3,43.8,1,9,0
22.7,33.0,60.5,0,23,0
18.7,40.7,54.2,1,10,0
38.9,28.4,49.4,1,15,0
18.1,31.9,54.0,0,7,1
20.6,30.5,65.8,0,1,1
26.6,27.7,43.1,0,13,0
15.4,31.4,50.9,0,16,1
21.8,33.7,47.5,1,16,0
27.5,34.1,54.6,0,10,0
22.3,40.7,48.2,1,0,0
24.3,33.9,37.3,1,18,0
20.8,36.6,44.4,0,0,1
12.9,32.3,71.4,0,23,1
27.6,38.7,57.5,0,23,0
39.0,41.6,57.1,0,3,0
25.1,34.1,52.2,0,23,0
26.8,28.0,54.5,0,6,0
30.5,29.8,50.7,0,19,0
14.8,33.1,60.3,0,0,1
38.6,33.8,56.0,1,10,0
26.6,34.8,43.3,0,12,0
38.1,33.8,57.5,0,2,0
19.1,32.0,30.4,0,23,1
39.5,29.5,59.1,0,7,0
31.2,33.6,40.9,0,11,0
29.4,39.4,54.0,0,1,0
26.9,36.1,43.1,0,22,0
23.0,34.1,55.0,0,0,0
34.6,36.1,60.8,0,19,0
26.1,30.5,70.0,0,13,0
9.3,30.0,39.6,0,14,1
16.1,29.0,64.8,0,22,1
23.5,31.5,56.3,0,3,0
27.5,30.3,50.5,0,19,0
24.5,36.8,62.6,1,6,0
34.8,30.1,52.6,1,0,0
9.4,28.8,62.2,1,4,0
26.1,39.8,45.1,0,13,0
10.5,30.2,48.7,0,5,1
31.1,32.6,64.4,0,22,0
24.2,33.8,69.9,1,6,0
28.4,27.5,54.6,1,11,0
18.1,36.9,27.1,0,6,1
35.2,34.5,53.0,0,17,0
33.3,38.2,55.3,0,21,0
29.7,29.3,52.7,0,15,0
24.0,32.4,58.4,1,8,0
29.6,32.2,50.2,0,6,0
19.3,33.1,63.4,0,22,1
31.8,26.2,43.3,1,13,0
38.2,32.4,67.4,0,1,0
33.6,26.3,70.5,0,12,0
19.2,33.4,45.9,0,6,1
27.9,23.5,45.9,0,18,0
14.7,24.6,59.1,0,1,1
29.6,35.3,43.1,0,5,0
28.6,29.8,50.1,0,11,0
10.0,28.0,66.0,0,1,1
15.7,37.1,62.4,0,16,1
22.7,33.3,74.8,1,11,0
22.6,35.5,56.7,0,19,0
15.3,31.3,48.9,0,8,1
28.1,42.7,55.5,0,13,0
27.0,29.6,53.5,0,2,0
23.4,39.0,53.6,0,2,0
19.0,31.8,54.8,1,21,0
33.4,25.4,45.7,0,15,0
38.2,33.9,57.8,0,5,0
21.1,33.3,40.9,0,7,1
20.1,27.8,47.8,1,12,0
28.9,28.3,53.8,1,21,0
22.1,31.9,32.4,0,7,0
23.9,33.4,62.7,0,7,0
30.9,22.1,34.5,0,6,0
9.7,36.2,61.7,1,4,0
35.5,30.0,42.1,0,19,0
25.6,26.7,51.0,0,0,0
21.7,35.8,60.2,0,12,1
24.3,31.9,77.0,0,21,0
24.7,36.9,56.2,0,7,0
11.2,33.8,35.2,0,10,1
37.0,32.0,64.5,1,19,0
25.3,31.4,52.7,0,6,0
28.5,33.9,55.7,0,18,0
32.6,30.3,60.6,0,20,0
16.8,28.6,32.7,0,6,1
28.8,34.4,55.1,0,15,0
22.9,31.4,50.9,1,11,0
31.8,32.1,67.2,0,10,0
8.0,36.4,62.3,1,8,0
24.2,31.5,38.7,0,6,0
20.2,32.1,67.6,0,19,1
28.5,29.6,59.5,0,21,0
28.8,33.7,39.5,1,13,0
19.3,33.4,55.6,0,3,1
19.3,35.6,65.3,0,2,1
24.1,29.7,42.9,0,8,0
17.8,30.2,68.8,0,4,1
31.7,35.2,39.9,0,23,0
22.0,33.0,47.1,0,2,0
5.0,28.4,45.6,0,0,1
22.0,37.2,68.8,0,17,0
16.7,25.2,50.1,0,12,1
11.9,35.1,43.4,1,3,0
15.1,26.9,59.5,0,17,1
25.9,39.5,61.6,0,8,0
35.6,25.8,61.7,1,6,0
27.5,36.6,52.3,0,14,0
20.1,31.7,57.5,0,12,1
28.6,30.5,48.5,0,1,0
21.3,32.7,71.7,0,10,1
19.4,34.5,66.4,0,3,1
15.8,28.4,65.8,0,21,1
11.0,28.7,62.9,0,17,1
21.9,34.6,60.2,0,2,1
26.3,25.2,42.6,1,1,0
24.2,29.7,61.3,0,11,0
21.7,44.2,56.1,1,3,0
17.4,28.1,67.6,0,13,1
29.9,36.6,63.1,0,15,0
14.5,29.7,60.5,0,20,1
31.2,34.0,38.2,0,3,0
17.0,34.6,54.1,0,11,1
19.0,36.5,49.4,1,18,0
13.3,31.2,57.5,0,18,1
21.0,40.0,50.8,0,11,1
32.8,29.6,52.2,0,14,0
29.1,32.9,59.6,0,2,0
32.8,33.0,50.7,0,18,0
29.2,27.5,56.2,0,21,0
16.2,30.9,39.8,0,14,1
22.4,32.6,46.7,0,19,0
18.8,30.3,61.6,0,22,1
35.6,41.8,42.7,1,6,0
15.4,28.6,67.5,0,3,1
32.1,36.7,64.7,0,0,0
32.1,35.4,52.3,0,8,0
39.6,31.9,85.0,0,6,0
21.7,28.5,67.4,1,21,0
30.7,28.9,45.5,0,4,0
43.3,29.9,62.5,0,8,0
20.1,24.9,55.7,0,5,1
12.7,28.0,47.2,0,23,1
10.0,26.1,44.3,0,22,1
30.7,37.4,64.9,1,11,0
9.9,34.5,49.0,0,12,1
22.0,35.1,54.0,0,0,0
28.5,34.4,45.8,1,14,0
26.5,32.7,47.5,0,15,0
28.4,37.8,53.7,0,1,0
26.8,29.6,58.9,1,8,0
35.2,32.4,29.1,0,9,0
17.4,35.0,55.2,1,19,0
19.6,26.7,47.5,0,15,1
18.8,44.4,69.0,0,14,1
31.6,32.1,84.4,0,2,0
32.2,32.6,51.4,0,1,0
28.6,37.0,37.8,0,7,0
34.5,35.7,56.2,0,15,0
15.6,32.2,52.9,1,22,0
38.3,32.5,74.7,1,8,0
37.2,26.0,71.7,0,2,0
30.9,29.8,63.7,0,16,0
39.3,34.1,49.1,0,12,0
11.7,33.8,61.8,0,15,1
20.8,36.9,57.7,1,4,0
19.1,31.5,57.4,0,4,1
30.8,26.5,39.4,0,2,0
16.6,36.2,65.6,0,12,1
31.1,37.7,56.1,0,7,0
36.0,35.6,54.0,0,7,0
30.6,31.3,49.0,0,16,0
27.3,36.2,47.1,0,14,0
17.1,45.0,58.2,0,3,1
18.2,32.5,37.5,0,21,1
35.0,26.8,62.9,1,17,0
31.2,29.7,44.5,0,6,0
24.7,34.5,34.4,0,9,0
21.7,25.6,73.2,0,0,1
8.8,32.7,46.4,0,3,1
16.4,33.5,47.8,1,10,0
40.3,38.1,66.3,1,14,0
14.8,37.2,73.5,1,14,0
26.5,35.5,39.7,1,22,0
33.1,23.3,45.4,1,2,0
15.0,35.7,46.2,0,18,1
26.5,34.8,64.3,0,19,0
32.5,33.0,71.4,0,23,0
25.1,25.1,44.2,1,13,0
47.9,28.9,69.1,0,2,0
11.7,27.3,47.9,0,7,1
33.5,23.9,58.4,1,9,0
23.6,32.0,42.3,0,8,0
31.2,28.8,53.8,0,23,0
28.5,42.5,53.9,1,14,0
19.1,31.3,51.8,1,23,0
26.8,37.2,58.8,1,8,0
10.1,25.7,44.9,1,3,0
29.8,29.9,46.2,0,11,0
27.4,32.4,59.4,0,18,0
30.1,28.4,68.4,0,23,0
33.5,30.3,54.8,1,0,0
27.9,31.1,60.0,0,13,0
26.2,31.1,62.6,0,9,0
18.0,39.4,63.3,0,0,1
19.3,33.5,45.5,0,3,1
34.5,33.9,47.2,0,9,0
36.5,34.2,48.1,1,2,0
23.1,34.5,74.3,0,15,0
25.4,31.7,60.1,0,17,0
17.8,30.7,59.6,0,11,1
34.4,32.7,58.7,0,20,0
30.3,36.6,41.8,0,18,0
40.5,36.5,74.4,0,8,0
18.0,31.0,59.8,1,23,0
22.0,35.1,62.2,1,19,0
26.9,31.2,37.3,1,4,0
30.2,32.1,62.8,0,4,0
23.3,30.1,51.4,1,7,0
18.0,31.3,41.8,1,6,0
32.1,37.4,45.5,1,18,0
30.8,32.4,42.4,0,21,0
17.7,32.5,42.2,0,21,1
35.8,26.2,55.6,0,17,0
34.4,30.8,51.1,1,14,0
26.1,31.0,58.3,0,0,0
25.6,28.7,71.8,0,6,0
29.4,32.1,53.7,0,18,0
18.1,30.3,32.6,1,4,0
25.2,32.3,52.6,1,7,0
7.8,32.5,66.9,0,4,1
32.0,28.2,54.1,1,4,0
12.5,30.4,70.3,0,4,1
37.0,32.3,59.5,0,10,0
22.4,36.7,36.6,1,6,0
23.3,33.0,56.1,1,1,0
20.0,29.4,58.0,0,16,1
22.7,33.6,65.8,0,10,0
36.3,38.8,73.2,0,19,0
5.1,35.7,64.1,0,4,1
35.2,34.2,59.4,0,6,0
27.7,34.9,61.8,0,0,0
15.3,37.8,53.3,1,8,0
16.4,36.3,40.4,0,10,1
38.4,34.3,55.4,0,11,0
17.4,36.3,58.7,0,9,1
15.8,27.7,43.0,1,19,0
34.1,26.0,68.3,0,21,0
27.7,32.6,65.1,0,10,0
17.5,32.3,41.3,0,0,1
26.7,29.8,68.7,0,19,0
16.8,35.3,51.9,0,4,1
33.8,24.5,47.2,0,14,0
33.5,29.9,65.8,0,23,0
29.3,30.1,54.5,0,21,0
27.9,25.5,74.0,0,9,0
39.1,38.0,46.5,1,11,0
25.0,26.6,37.7,1,13,0
15.5,29.6,52.2,0,18,1
28.6,35.6,62.9,0,9,0
41.7,34.6,45.7,0,23,0
16.9,27.6,41.7,0,21,1
22.1,34.7,57.3,1,11,0
28.3,33.2,40.4,0,17,0
24.6,41.3,58.1,1,20,0
17.1,33.6,51.6,1,18,0
34.0,31.4,59.9,0,3,0
43.6,28.6,41.2,0,18,0
26.6,29.0,68.0,0,20,0
17.8,28.7,53.2,0,13,1
12.6,37.5,62.6,1,7,0
27.1,32.1,64.6,0,22,0
33.8,34.3,43.4,0,3,0
28.8,38.1,63.8,1,15,0
25.0,22.6,40.7,1,11,0
20.3,37.1,41.3,0,17,1
16.3,32.2,74.6,1,11,0
31.7,33.7,66.1,0,17,0
32.3,28.7,75.7,1,3,0
12.6,29.0,51.3,0,15,1
37.7,34.0,56.0,1,17,0
29.6,41.5,60.3,0,18,0
36.2,36.0,54.9,0,15,0
14.3,37.1,47.5,0,20,1
14.1,31.2,46.0,0,2,1
23.8,29.6,57.1,0,16,0
29.0,28.9,44.3,1,2,0
39.4,30.0,44.1,1,12,0
30.6,23.8,58.9,1,5,0
23.1,29.1,54.0,1,18,0
16.8,29.8,64.4,1,8,0
34.8,31.3,50.8,1,18,0
17.3,32.5,49.2,0,10,1
38.0,33.4,59.2,1,2,0
22.7,31.9,46.9,0,14,0
37.7,29.7,48.4,1,15,0
30.4,24.1,48.8,0,2,0
23.9,29.7,52.9,0,4,0
20.8,28.1,72.7,0,6,1
22.3,33.9,41.2,0,20,0
28.4,35.6,68.0,0,8,0
25.6,35.8,62.4,1,21,0
20.2,35.0,70.7,0,0,1
23.7,31.5,86.4,0,18,0
25.6,29.9,69.3,0,23,0
8.0,29.0,64.3,0,13,1
28.7,26.0,41.9,0,14,0
17.2,36.0,43.1,0,2,1
15.8,31.3,58.6,0,23,1
11.5,27.0,38.0,0,3,1
10.6,28.7,61.2,0,16,1
14.2,28.5,33.7,1,13,0
19.3,32.2,66.5,0,21,1
40.6,36.3,51.8,0,6,0
20.8,30.6,56.3,0,7,1
26.4,23.0,47.5,0,15,0
28.2,31.2,36.0,0,21,0
26.0,31.4,67.3,0,15,0
24.4,31.1,68.4,1,13,0
15.4,29.5,51.5,0,16,1
36.6,32.9,61.6,0,4,0
39.5,32.3,51.1,0,8,0
11.5,31.9,57.9,0,2,1
16.8,33.7,62.6,0,20,1
22.8,30.3,60.6,0,21,0
17.3,30.1,68.4,1,4,0
29.0,37.5,60.2,0,19,0
19.2,34.2,55.3,0,17,1
42.3,35.3,47.4,1,20,0
34.5,36.9,50.2,0,9,0
26.7,34.1,63.1,0,0,0
33.2,35.7,40.0,0,16,0
33.8,25.7,66.1,0,7,0
20.5,32.8,52.2,1,19,0
18.5,31.3,46.8,0,16,1
25.6,38.7,44.0,0,17,0
31.9,35.7,61.7,0,4,0
26.1,29.5,54.9,0,6,0
12.4,33.5,70.9,0,4,1
18.6,32.7,42.4,0,9,1
24.4,33.8,49.2,1,5,0
24.4,27.9,54.1,0,6,0
40.8,33.4,47.5,0,2,0
13.9,31.1,55.1,0,9,1
29.0,33.1,58.2,0,20,0
36.9,29.1,59.8,1,23,0
43.2,29.7,70.1,0,5,0
21.8,36.7,42.0,1,1,0
28.9,27.8,58.4,0,1,0
29.6,28.1,48.5,1,5,0
26.6,31.8,59.3,0,17,0
24.2,28.9,59.3,0,9,0
28.5,28.5,45.1,1,6,0
5.0,32.4,46.0,1,16,0
30.5,26.0,60.1,0,3,0
26.0,28.0,55.2,0,11,0
23.2,40.2,52.8,0,7,0
41.4,33.8,61.6,0,8,0
19.6,29.0,62.3,0,9,1
21.8,33.7,49.7,0,18,1
40.9,34.3,46.5,0,8,0
18.3,36.0,42.4,0,23,1
20.6,31.5,55.3,0,3,1
23.8,35.9,40.8,1,15,0
31.7,23.8,56.0,0,0,0
26.7,27.8,67.2,0,9,0
14.7,32.7,51.5,1,15,0
20.7,33.3,49.6,0,20,1
20.1,28.4,75.0,0,22,1
24.4,33.0,70.1,0,20,0
28.4,29.5,47.4,0,4,0
28.3,30.9,56.4,0,20,0
10.8,36.1,58.3,0,2,1
33.5,35.6,57.0,1,21,0
27.0,28.0,73.1,0,3,0
36.1,27.8,55.9,1,9,0
28.6,30.4,57.4,0,1,0
33.8,31.9,61.9,0,19,0
28.7,29.4,66.9,0,21,0
35.8,36.2,64.4,0,5,0
29.2,33.4,60.4,1,13,0
24.2,33.6,39.4,0,23,0
43.2,26.9,50.1,0,4,0
32.1,36.7,63.2,0,18,0
29.6,20.7,57.5,0,19,0
14.8,35.3,63.3,1,20,0
14.7,35.7,73.9,1,14,0
27.3,30.3,43.2,1,16,0
26.2,37.1,66.4,0,11,0
20.1,31.7,51.7,0,12,1
26.1,32.2,64.4,0,19,0
37.7,33.4,54.6,0,23,0
30.6,44.7,76.3,0,20,0
15.9,37.4,56.3,1,15,0
24.1,34.8,48.6,1,14,0
18.6,28.3,59.2,1,10,0
21.9,32.6,58.2,0,4,1
21.7,28.7,66.4,0,17,1
21.2,35.3,59.5,1,23,0
15.0,32.6,79.8,0,12,1
24.0,27.5,53.9,0,10,0
20.5,32.3,54.0,0,9,1
5.0,28.6,49.0,1,14,0
41.4,32.6,55.9,0,6,0
33.7,28.6,57.3,0,11,0
22.0,32.1,57.8,1,17,0
25.2,35.0,55.7,0,5,0
15.6,31.8,48.9,0,8,1
38.6,30.4,46.2,0,15,0
40.2,32.8,51.2,0,7,0
26.3,34.8,66.4,0,11,0
33.2,27.6,68.6,0,18,0
26.4,33.0,54.2,0,22,0
14.3,37.3,45.6,0,15,1
21.7,34.3,54.2,1,3,0
26.1,32.2,75.9,0,19,0
21.4,34.6,65.0,1,15,0
23.3,33.8,60.5,0,6,0
24.3,35.0,64.6,0,12,0
24.4,23.9,70.4,0,22,0
25.4,25.8,43.5,0,11,0
16.5,36.0,51.1,1,0,0
19.3,26.0,49.7,0,10,1
14.7,33.6,60.9,1,16,0
32.8,30.6,56.6,0,5,0
8.2,28.0,62.6,1,1,0
34.2,33.4,49.9,0,2,0
36.1,32.8,68.7,0,1,0
22.6,40.4,54.3,0,17,0
5.0,29.5,61.9,0,23,1
22.1,37.8,67.0,0,23,0
24.5,33.4,66.2,0,12,0
16.9,29.4,58.6,0,21,1
20.9,35.2,63.2,0,18,1
37.2,34.3,72.4,1,20,0
30.3,32.1,60.1,0,6,0
17.6,33.1,47.7,0,20,1
12.2,29.6,60.8,0,15,1
22.4,28.7,54.6,1,22,0
23.3,35.0,31.5,0,15,0
29.0,31.1,59.6,0,9,0
20.7,31.7,56.2,0,6,1
29.1,33.1,66.6,0,19,0
40.5,33.1,47.5,0,15,0
31.5,26.3,39.9,0,9,0
24.6,37.1,56.7,0,13,0
23.5,32.5,58.8,0,21,0
22.1,31.2,55.9,0,8,0
34.4,33.7,55.2,0,3,0
20.0,32.9,44.3,0,11,1
25.4,35.1,53.6,0,16,0
25.4,34.2,51.5,0,7,0
21.0,34.9,65.7,0,3,1
14.0,37.4,58.8,0,7,1
27.6,35.5,52.2,0,8,0
24.5,31.4,72.2,0,11,0
29.0,27.5,52.3,0,15,0
20.7,38.7,60.6,0,7,1
34.8,31.0,53.3,0,14,0
18.0,30.1,71.3,0,16,1
38.7,25.1,55.9,1,12,0
11.0,33.4,56.2,0,13,1
28.5,32.6,53.6,0,14,0
28.8,25.9,57.0,0,8,0
18.6,33.8,67.0,1,20,0
28.4,30.0,63.5,1,23,0
35.2,42.8,55.3,0,11,0
7.3,29.7,72.0,0,21,1
29.0,30.3,63.7,0,22,0
5.1,28.5,50.6,0,18,1
17.3,37.1,41.2,0,8,1
38.0,30.5,50.8,0,12,0
20.3,29.1,59.1,0,17,1
15.6,34.8,61.0,0,3,1
23.4,26.5,68.6,0,19,0
41.5,34.5,44.1,0,0,0
10.3,39.1,50.6,1,19,0
16.6,34.3,43.2,0,2,1
37.0,34.6,41.6,0,10,0
39.9,35.5,48.7,1,1,0
24.2,38.8,58.7,0,5,0
15.1,36.8,62.7,1,2,0
41.8,33.8,45.5,1,9,0
37.8,35.6,46.9,0,8,0
30.4,28.5,37.2,0,13,0
18.5,35.1,57.1,1,15,0
24.6,28.0,47.7,0,23,0
23.7,30.5,71.6,0,23,0
27.6,19.7,59.1,1,17,0
36.6,33.6,53.3,0,21,0
32.0,29.4,48.6,0,3,0
16.4,36.4,40.1,0,17,1
36.0,33.6,41.3,0,1,0
27.5,36.5,48.8,0,9,0
30.5,27.7,48.0,0,11,0
36.7,36.2,45.0,0,6,0
16.1,40.4,58.8,0,15,1
24.7,35.1,60.1,1,16,0
20.7,35.2,50.4,0,13,1
12.5,32.7,74.4,0,23,1
27.8,29.9,37.5,0,20,0
45.1,35.0,55.6,1,23,0
10.3,26.0,52.8,0,17,1
24.7,30.3,49.5,0,0,0
30.1,24.9,48.0,1,1,0
26.0,29.2,54.9,1,13,0
24.1,34.6,52.7,0,5,0
14.6,34.0,51.1,0,14,1
26.9,32.2,42.0,1,3,0
18.9,32.7,38.8,1,23,0
7.5,24.5,52.1,0,8,1
34.6,30.5,51.0,0,14,0
32.7,29.3,53.0,0,4,0
25.4,29.4,53.9,0,5,0
26.8,34.4,49.8,0,10,0
33.6,28.6,52.9,0,12,0
26.8,29.6,46.5,0,11,0
32.2,23.7,70.2,0,6,0
22.6,30.8,47.0,0,19,0
35.5,27.6,51.3,0,11,0
27.6,32.3,47.8,0,9,0
26.6,28.2,47.6,0,2,0
14.8,32.4,55.2,1,1,0
27.3,31.4,54.0,0,19,0
18.3,38.7,50.4,0,20,1
19.9,34.0,52.2,0,0,1
18.5,24.6,47.8,0,20,1
16.5,26.9,59.0,0,5,1
42.0,32.2,75.6,0,12,0
35.7,28.3,46.3,0,9,0
40.4,20.1,58.9,0,12,0
15.2,37.4,55.4,0,21,1
25.6,34.9,61.7,0,4,0
14.7,34.1,62.0,1,7,0
19.4,29.6,57.1,1,20,0
17.7,33.7,54.6,0,10,1
34.9,29.2,50.7,1,18,0
21.8,32.8,47.4,1,18,0
33.5,28.3,54.0,0,3,0
29.8,38.1,42.2,0,9,0
43.4,25.7,49.1,1,23,0
13.2,36.9,66.1,0,8,1
35.1,32.2,56.0,0,6,0
34.2,30.0,63.9,1,17,0
17.2,32.7,69.7,0,8,1
33.1,34.9,53.2,1,5,0
27.7,37.5,57.1,1,5,0
23.2,33.3,52.0,0,12,0
18.4,28.4,46.9,0,21,1
19.2,32.2,45.5,0,16,1
41.4,39.3,63.4,0,14,0
25.0,37.4,57.1,0,8,0
31.3,35.6,73.5,0,5,0
18.7,35.2,64.7,0,22,1
18.8,34.8,47.7,0,16,1
33.7,36.6,63.4,0,4,0
14.2,30.2,51.9,0,2,1
21.7,26.6,67.2,1,15,0
25.3,32.3,50.1,0,1,0
25.9,28.7,44.5,0,19,0
23.6,27.8,47.0,1,2,0
28.2,29.1,47.6,0,8,0
30.5,41.9,46.6,0,18,0
30.9,32.5,49.3,0,13,0
17.1,33.4,63.6,0,13,1
22.7,27.1,73.0,0,16,0
34.6,24.6,41.7,0,7,0
32.2,28.7,67.6,0,16,0
14.0,37.8,50.2,0,16,1
27.8,33.3,58.5,0,6,0
9.2,34.4,38.5,0,8,1
25.4,35.0,60.2,0,3,0
40.2,29.6,34.9,0,9,0
17.4,37.6,58.1,1,3,0
18.3,29.5,57.6,0,20,1
31.1,37.6,56.9,0,4,0
12.7,33.8,47.7,0,1,1
19.9,24.8,60.5,1,14,0
29.8,29.0,58.9,0,8,0
19.9,24.9,52.9,0,8,1
23.1,36.7,61.7,0,0,0
31.0,31.9,54.0,0,23,0
28.4,23.1,60.3,0,23,0
27.1,33.5,53.7,1,11,0
22.3,29.9,57.2,0,12,0
28.0,26.1,60.7,0,19,0
24.0,38.7,51.0,0,12,0
28.7,32.4,42.7,0,13,0
21.0,30.8,57.8,0,9,1
23.5,30.4,66.9,0,16,0
17.1,25.9,58.0,0,16,1
24.7,26.8,58.2,0,13,0
18.5,37.1,54.6,0,16,1
16.1,30.1,62.4,0,18,1
27.1,32.1,53.1,0,2,0
26.7,23.8,50.5,0,3,0
31.3,26.7,66.1,1,10,0
21.6,34.4,49.7,0,15,1
28.3,33.5,63.9,0,12,0
29.4,39.0,66.1,1,17,0
28.6,37.4,60.7,0,10,0
18.4,31.1,42.5,1,10,0
26.2,33.9,55.3,0,8,0
27.9,30.7,53.0,0,22,0
25.1,40.2,50.0,0,1,0
8.3,36.6,56.4,0,2,1
26.3,32.7,62.7,0,13,0
42.7,32.8,50.4,1,15,0
22.1,37.8,53.3,0,7,0
19.2,34.3,52.6,0,15,1
28.0,38.2,66.6,0,3,0
27.5,23.2,52.4,0,8,0
34.5,33.8,42.7,0,3,0
14.9,29.9,39.3,0,12,1
30.9,39.0,58.6,0,1,0
29.7,38.2,47.4,0,22,0
23.9,32.1,61.7,1,17,0
27.7,38.1,41.7,1,23,0
33.2,39.1,49.6,0,21,0
32.0,32.3,41.7,0,4,0
15.9,41.9,59.3,0,16,1
31.6,31.9,61.5,1,20,0
24.5,31.1,58.4,0,9,0
25.6,35.5,44.1,0,22,0
25.6,30.6,47.5,0,22,0
23.8,32.3,57.3,0,3,0
34.5,37.6,38.1,1,5,0
24.3,32.1,52.6,0,21,0
16.0,25.2,70.2,0,9,1
21.9,33.5,53.2,0,16,1
26.4,29.2,40.1,0,4,0
34.8,35.5,48.9,0,6,0
29.8,34.8,48.7,1,4,0
18.2,37.9,76.4,1,7,0
44.9,35.6,71.7,1,0,0
27.1,36.4,62.3,0,1,0
35.2,29.3,51.6,0,15,0
23.8,35.2,67.0,1,7,0
29.3,39.9,43.7,0,20,0
31.7,29.2,65.8,0,14,0
34.7,39.2,64.3,0,22,0
33.5,29.8,53.5,1,10,0
32.0,28.6,66.4,0,15,0
22.5,33.2,50.5,0,6,0
20.4,34.9,42.3,0,16,1
27.7,35.6,64.8,1,23,0
32.5,28.2,54.1,1,2,0
23.2,33.7,61.0,0,14,0
33.5,29.3,73.2,0,3,0
36.6,26.0,47.8,0,2,0
17.7,28.3,53.6,0,10,1
18.3,29.0,70.7,1,1,0
23.9,34.1,61.7,0,6,0
27.5,36.6,48.0,0,14,0
20.8,26.1,45.4,0,13,1
35.8,33.4,49.7,0,20,0
28.4,27.3,47.6,0,6,0
25.3,34.5,57.4,1,16,0
13.5,29.5,55.8,0,9,1
14.5,27.8,57.8,0,17,1
27.2,35.2,46.6,0,13,0
7.9,29.7,54.3,1,5,0
33.1,30.7,34.4,1,21,0
23.7,23.1,56.5,0,18,0
50.9,35.8,66.8,0,9,0
43.5,35.3,40.8,0,16,0
23.5,32.0,59.8,0,18,0
24.1,25.9,48.9,0,19,0
33.0,36.8,63.0,1,16,0
38.6,29.3,56.6,0,13,0
11.9,30.2,59.0,1,6,0
10.7,41.2,55.6,0,18,1
20.0,29.2,68.3,0,23,1
29.7,35.0,58.5,0,6,0
29.0,34.2,47.9,0,11,0
33.6,33.6,56.0,0,5,0
15.4,33.1,51.3,0,7,1
6.5,33.5,56.6,0,8,1
31.9,33.1,50.8,0,17,0
18.4,31.8,48.2,1,9,0
8.9,38.0,57.0,1,20,0
26.2,26.7,55.6,0,15,0
31.3,36.1,65.6,1,16,0
24.0,35.3,50.9,0,0,0
21.3,34.8,35.2,0,6,1
23.7,36.5,51.4,0,21,0
22.0,31.6,38.7,1,8,0
14.2,24.5,59.2,0,11,1
19.3,31.7,38.3,0,0,1
29.2,28.0,45.1,0,9,0
27.6,29.1,51.4,0,9,0
26.3,27.0,70.4,0,9,0
17.0,30.1,44.3,0,6,1
23.5,29.6,55.1,0,23,0
7.6,22.5,60.8,0,14,1
26.4,34.8,69.8,0,9,0
36.4,40.9,62.8,0,15,0
13.2,34.4,65.9,0,15,1
20.3,31.2,63.6,0,19,1
27.6,31.8,42.9,0,0,0
35.0,30.3,58.6,0,10,0
21.4,32.4,63.5,0,18,1
19.5,31.9,45.4,1,17,0
9.2,28.6,49.2,0,2,1
25.8,38.7,47.0,0,14,0
41.3,26.1,62.7,1,5,0
27.2,34.9,54.3,0,9,0
24.8,31.6,51.8,0,2,0
27.6,39.6,42.2,1,9,0
24.9,33.4,54.3,0,15,0
18.5,30.6,49.3,0,3,1
31.6,31.0,57.4,0,0,0
26.8,32.2,43.6,0,21,0
25.1,27.4,56.8,0,17,0
17.2,28.9,50.6,0,3,1
35.4,24.9,42.5,1,4,0
30.3,28.3,41.7,1,20,0
20.6,32.4,43.2,0,3,1
33.0,33.2,52.9,1,18,0
21.0,24.1,56.2,0,19,1
18.7,31.5,57.7,0,18,1
18.9,34.3,58.1,1,2,0
10.8,31.3,47.4,0,19,1
28.8,29.5,65.6,0,12,0
10.4,30.4,50.6,0,23,1
15.2,29.8,59.5,0,19,1
8.4,29.5,53.4,0,17,1
24.3,32.7,58.8,0,5,0
23.8,41.2,52.9,1,23,0
22.4,29.0,58.9,0,19,0
